"chromosome","begin","end","width","strand","unique_id","gene_id","gene_name","gene_type","gene_region","Nr_of_region","Total_nr_of_region","window_number","baseMean","log2FoldChange","lfcSE","stat","pvalue","pSlidingWindows","pSlidingWindows.adj","p_adj_IHW","significant"
"chr1",15932050,15932100,50,"+","ENSG00000065526.12:CDS0014W04799","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4799,3.64367879961735,6.12021597643131,3.94589865097557,1.55103222808781,0.0604469804083434,0.302234902041717,0.391594308010672,1,FALSE
"chr1",15932070,15932120,50,"+","ENSG00000065526.12:CDS0014W04800","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4800,4.32138030232473,6.36664539800633,3.73450486657661,1.70481646843925,0.0441143295524162,0.176457318209665,0.275841899494444,1,FALSE
"chr1",15932090,15932140,50,"+","ENSG00000065526.12:CDS0014W04801","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4801,4.40505976759799,6.39535635952239,4.08647268552585,1.56500651091454,0.058790691333755,0.176372074001265,0.275841899494444,1,FALSE
"chr1",15932270,15932320,50,"+","ENSG00000065526.12:CDS0014W04810","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4810,6.35448481044688,6.92293955448788,3.33943776017854,2.07308536695643,0.0190821677914106,0.0572465033742318,0.173532267214171,1,FALSE
"chr1",15932290,15932340,50,"+","ENSG00000065526.12:CDS0014W04811","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4811,7.03218631315426,7.06900412120253,3.2520047123088,2.17373735482191,0.0148624327958677,0.0445872983876031,0.16832477931059,1,FALSE
"chr1",15932310,15932360,50,"+","ENSG00000065526.12:CDS0014W04812","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4812,5.76046277301276,6.78154940266512,3.76337924614263,1.80198405717841,0.0357739569617831,0.107321870885349,0.21295511093509,1,FALSE
"chr1",15932490,15932540,50,"+","ENSG00000065526.12:CDS0014W04821","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4821,4.53829540216294,4.98305295559224,3.7540270388643,1.32738866928879,0.0921900729435395,0.276570218830618,0.366214892132318,1,FALSE
"chr1",15932510,15932560,50,"+","ENSG00000065526.12:CDS0014W04822","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4822,5.34923253943527,4.24889970670342,3.47649661824189,1.22217858185409,0.110820050767311,0.332460152301932,0.421062606876727,1,FALSE
"chr1",15932530,15932580,50,"+","ENSG00000065526.12:CDS0014W04823","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4823,3.52174314810186,4.60650506202033,4.0635249447766,1.1336229319674,0.128476374795012,0.385429124385036,0.470126536778278,1,FALSE
"chr1",15932930,15932980,50,"+","ENSG00000065526.12:CDS0014W04843","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4843,3.86059389945556,4.74330407475489,3.94617257721072,1.20200117504937,0.114681536413494,0.229363072826988,0.324030435881905,1,FALSE
"chr1",15932950,15933000,50,"+","ENSG00000065526.12:CDS0014W04844","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4844,4.53829540216294,4.98305295559224,3.7540270388643,1.32738866928879,0.0921900729435395,0.184380145887079,0.281404929065667,1,FALSE
"chr1",15933490,15933540,50,"+","ENSG00000065526.12:CDS0014W04871","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4871,8.56321402963682,7.3431906120689,2.98127341293782,2.46310538986518,0.00688697110885807,0.0206609133265742,0.162991140333172,0.0433975287453156,FALSE
"chr1",15933510,15933560,50,"+","ENSG00000065526.12:CDS0014W04872","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4872,9.5797662836979,7.50630105748897,2.89710769259409,2.59096376592331,0.00478537839783154,0.0143561351934946,0.152282368641275,0.0390264364718755,FALSE
"chr1",15933530,15933580,50,"+","ENSG00000065526.12:CDS0014W04873","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4873,4.57655158840516,6.44599763525238,3.62333563376572,1.77902305687124,0.037617990966713,0.112853972900139,0.220653332026973,1,FALSE
"chr1",15933590,15933640,50,"+","ENSG00000065526.12:CDS0014W04876","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4876,3.4380636828286,4.5664333572131,3.73445664042032,1.22278387377371,0.110705668947157,0.110705668947157,0.218460042170425,1,FALSE
"chr1",15934590,15934640,50,"+","ENSG00000065526.12:CDS0014W04926","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4926,4.12706516858545,3.22525466867533,3.74308223040856,0.861657444357904,0.194438024974889,0.388876049949779,0.472563508236616,1,FALSE
"chr1",15934610,15934660,50,"+","ENSG00000065526.12:CDS0014W04927","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4927,3.44936366587807,2.93798598258413,3.97981702817176,0.738221370929148,0.230189969153759,0.460379938307518,0.541576676433615,1,FALSE
"chr1",15934930,15934980,50,"+","ENSG00000065526.12:CDS0014W04943","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4943,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.154195981284576,0.256360785020628,1,FALSE
"chr1",15934950,15935000,50,"+","ENSG00000065526.12:CDS0014W04944","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4944,4.32138030232473,6.36664539800633,3.73450486657661,1.70481646843925,0.0441143295524162,0.0882286591048325,0.193415508945609,1,FALSE
"chr1",15935470,15935520,50,"+","ENSG00000065526.12:CDS0014W04970","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4970,3.52174314810186,4.60650506202033,4.0635249447766,1.1336229319674,0.128476374795012,0.128476374795012,0.237042566338128,1,FALSE
"chr1",15935610,15935660,50,"+","ENSG00000065526.12:CDS0014W04977","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4977,2.56604704638194,1.94455177432051,4.42536993451536,0.439409993536161,0.330182243305622,0.330182243305622,0.419895625940483,1,FALSE
"chr1",15935770,15935820,50,"+","ENSG00000065526.12:CDS0014W04985","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4985,3.98252955097104,6.24870707722834,3.83270589015963,1.63036435779529,0.0515122564739526,0.154536769421858,0.256360785020628,1,FALSE
"chr1",15935790,15935840,50,"+","ENSG00000065526.12:CDS0014W04986","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4986,4.66023105367842,6.4756327676231,3.6484311044866,1.77490888060344,0.0379564668610386,0.151825867444155,0.256360785020628,1,FALSE
"chr1",15935810,15935860,50,"+","ENSG00000065526.12:CDS0014W04987","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4987,8.1324180324886,7.27785588727206,3.42790856947305,2.12311843789662,0.0168719641714213,0.0843598208571063,0.193415508945609,0.113623920867172,FALSE
"chr1",15935830,15935880,50,"+","ENSG00000065526.12:CDS0014W04988","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4988,10.5043732919644,7.64612893437815,3.22981560385938,2.36735772941391,0.00895780332458953,0.0358312132983581,0.165973322128392,0.0581259175959265,FALSE
"chr1",15935850,15935900,50,"+","ENSG00000065526.12:CDS0014W04989","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4989,6.43816427572014,6.9416438799867,3.64585660727962,1.90398159547099,0.0284562905877492,0.0853688717632477,0.193415508945609,1,FALSE
"chr1",15936030,15936080,50,"+","ENSG00000065526.12:CDS0014W04998","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4998,6.10344641462709,6.85739130197774,3.28907999774049,2.08489647764377,0.0185393492420726,0.0556180477262177,0.173532267214171,0.727670406152679,FALSE
"chr1",15936050,15936100,50,"+","ENSG00000065526.12:CDS0014W04999","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,4999,7.45884942004185,7.14841974387578,3.10946600925298,2.29892197650783,0.0107546851170142,0.0322640553510425,0.165146252138822,1,FALSE
"chr1",15936070,15936120,50,"+","ENSG00000065526.12:CDS0014W05000","ENSG00000065526.12","SPEN","protein_coding","CDS",14,18,5000,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.266606664092868,0.356837928945053,1,FALSE
"chr1",15937162,15937212,50,"+","ENSG00000065526.12:CDS0015W05055","ENSG00000065526.12","SPEN","protein_coding","CDS",15,18,5055,8.23153037107197,4.88489355173,2.76971181967706,1.76368296406359,0.0388926854493649,0.116678056348095,0.224424471245792,0.152858790641514,FALSE
"chr1",15937182,15937232,50,"+","ENSG00000065526.12:CDS0015W05056","ENSG00000065526.12","SPEN","protein_coding","CDS",15,18,5056,9.87622795854874,6.12123943948614,2.85208216062938,2.14623530976238,0.0159271049006572,0.0637084196026288,0.179443755693078,0.0856742372618291,FALSE
"chr1",15937202,15937252,50,"+","ENSG00000065526.12:CDS0015W05057","ENSG00000065526.12","SPEN","protein_coding","CDS",15,18,5057,9.91448414479096,7.56171480536361,2.91951933028863,2.59005471445741,0.00479803392832003,0.0191921357132801,0.158872402916937,0.0434322811576867,FALSE
"chr1",15937222,15937272,50,"+","ENSG00000065526.12:CDS0015W05058","ENSG00000065526.12","SPEN","protein_coding","CDS",15,18,5058,5.50942437719297,6.71160259511807,3.40206229991081,1.97280414156261,0.0242589405704402,0.0970357622817608,0.203452444931894,1,FALSE
"chr1",15937262,15937312,50,"+","ENSG00000065526.12:CDS0015W05060","ENSG00000065526.12","SPEN","protein_coding","CDS",15,18,5060,4.23770083705146,6.33452389297341,3.71393751993873,1.70560863206926,0.0440404855664449,0.0880809711328897,0.193415508945609,1,FALSE
"chr1",15937382,15937432,50,"+","ENSG00000065526.12:CDS0015W05066","ENSG00000065526.12","SPEN","protein_coding","CDS",15,18,5066,3.50868756751743,3.49322995498694,3.2935793161218,1.06061813598594,0.144431738561875,0.288863477123751,0.378081823166747,1,FALSE
"chr1",15937402,15937452,50,"+","ENSG00000065526.12:CDS0015W05067","ENSG00000065526.12","SPEN","protein_coding","CDS",15,18,5067,4.05315343565986,4.71328965656899,3.50720108739213,1.34388919800252,0.0894921097839347,0.178984219567869,0.277270822396995,1,FALSE
"chr1",15937911,15937961,50,"+","ENSG00000065526.12:CDS0016W05092","ENSG00000065526.12","SPEN","protein_coding","CDS",16,18,5092,2.97727727995943,3.35028979385557,4.21690189484729,0.794490808038326,0.213454879023915,0.426909758047829,0.510671957194048,1,FALSE
"chr1",15937931,15937981,50,"+","ENSG00000065526.12:CDS0016W05093","ENSG00000065526.12","SPEN","protein_coding","CDS",16,18,5093,2.90489779773563,2.1653507169131,4.2258839224794,0.512401844592705,0.30418490014081,0.60836980028162,0.688777778872457,1,FALSE
"chr1",15939295,15939345,50,"+","ENSG00000065526.12:CDS0018W05162","ENSG00000065526.12","SPEN","protein_coding","CDS",18,18,5162,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.231293971926864,0.324030435881905,1,FALSE
"chr1",15939315,15939365,50,"+","ENSG00000065526.12:CDS0018W05163","ENSG00000065526.12","SPEN","protein_coding","CDS",18,18,5163,4.32138030232473,6.36664539800633,3.73450486657661,1.70481646843925,0.0441143295524162,0.132342988657249,0.241144433503613,1,FALSE
"chr1",15939335,15939385,50,"+","ENSG00000065526.12:CDS0018W05164","ENSG00000065526.12","SPEN","protein_coding","CDS",18,18,5164,3.64367879961735,6.12021597643131,3.94589865097557,1.55103222808781,0.0604469804083434,0.18134094122503,0.278451366345537,1,FALSE
"chr1",16966058,16966108,50,"+","ENSG00000058453.17:CDS0031W11288","ENSG00000058453.17","CROCC","protein_coding","CDS",31,39,11288,6.61792187704857,6.96053584015027,3.28649289750449,2.11792206988658,0.0170908340799076,0.0341816681598152,0.165146252138822,1,FALSE
"chr1",16966078,16966119,41,"+","ENSG00000058453.17:CDS0031W11289","ENSG00000058453.17","CROCC","protein_coding","CDS",31,39,11289,6.27907112569488,6.88364477738953,3.38528281599216,2.03340316054866,0.0210059041512434,0.0420118083024868,0.166202615419645,1,FALSE
"chr1",23019656,23019706,50,"+","ENSG00000004487.17:CDS0001W00012","ENSG00000004487.17","KDM1A","protein_coding","CDS",1,19,12,2.36043192959319,1.36317212352545,4.56824695468981,0.298401583155658,0.382698340446432,0.382698340446432,0.469412049430873,1,FALSE
"chr1",23692635,23692685,50,"+","ENSG00000142676.14:3UTR0002W00045","ENSG00000142676.14","RPL11","protein_coding","3UTR",2,5,45,7.01349589048278,4.02875948751121,2.79839763295365,1.43966655777183,0.0749808795854595,0.224942638756378,0.322642840310224,1,FALSE
"chr1",23692655,23692705,50,"+","ENSG00000142676.14:3UTR0002W00046","ENSG00000142676.14","RPL11","protein_coding","3UTR",2,5,46,7.55796175862522,4.74782626624949,2.77406797221459,1.71150321974959,0.0434941286606285,0.130482385981886,0.240418032612728,1,FALSE
"chr1",23692675,23692725,50,"+","ENSG00000142676.14:3UTR0002W00047","ENSG00000142676.14","RPL11","protein_coding","3UTR",2,5,47,5.22012979513096,5.17585214683522,3.22797266504085,1.60343741534432,0.0544190580455062,0.163257174136519,0.266614234021509,1,FALSE
"chr1",23693806,23693856,50,"+","ENSG00000142676.14:3UTR0003W00103","ENSG00000142676.14","RPL11","protein_coding","3UTR",3,5,103,2.49366756415814,1.10151187049171,4.47495020433019,0.246150643067677,0.402782810648559,0.402782810648559,0.487549047372323,1,FALSE
"chr1",25800192,25800230,38,"+","ENSG00000162430.18:5UTR0001W00001","ENSG00000162430.18","SELENON","protein_coding","5UTR",1,14,1,5.00321469529274,6.56472245076069,3.49859990522766,1.87638559097643,0.0303011758518852,0.0303011758518852,0.165146252138822,1,FALSE
"chr1",26472459,26472509,50,"+","ENSG00000198830.11:5UTR0001W00002","ENSG00000198830.11","HMGN2","protein_coding","5UTR",1,3,2,4.77064337531125,2.98802502801169,3.18590249322848,0.937889666856605,0.174150556996724,0.522451670990173,0.603954486410301,1,FALSE
"chr1",26472479,26472529,50,"+","ENSG00000198830.11:5UTR0001W00003","ENSG00000198830.11","HMGN2","protein_coding","5UTR",1,3,3,8.35324267575426,2.77523267785549,2.69945501274555,1.02807146803786,0.151958105373011,0.607832421492046,0.68862731498267,0.623277494176859,FALSE
"chr1",26472499,26472549,50,"+","ENSG00000198830.11:5UTR0001W00004","ENSG00000198830.11","HMGN2","protein_coding","5UTR",1,3,4,12.8078586126439,3.27443265646098,2.41223894481032,1.35742467117761,0.0873231567824716,0.436615783912358,0.518159472417587,0.483314936352919,FALSE
"chr1",26472519,26472569,50,"+","ENSG00000198830.11:5UTR0001W00005","ENSG00000198830.11","HMGN2","protein_coding","5UTR",1,3,5,9.78102516339283,3.48836254839519,2.59157243538883,1.34604092124162,0.089144659904176,0.356578639616704,0.441910925530438,0.420654050558842,FALSE
"chr1",26472539,26472589,50,"+","ENSG00000198830.11:5UTR0001W00006","ENSG00000198830.11","HMGN2","protein_coding","5UTR",1,3,6,5.72633947703118,5.32079760748178,3.17558915873278,1.67553085160583,0.0469150615577875,0.140745184673362,0.247412159944656,1,FALSE
"chr1",26536924,26536969,45,"+","ENSG00000117676.14:5UTR0004W00358","ENSG00000117676.14","RPS6KA1","protein_coding","5UTR",4,28,358,5.94022037434119,6.80450561661197,3.76490338551931,1.80735198751279,0.0353537074790034,0.0353537074790034,0.165973322128392,1,FALSE
"chr1",26696194,26696244,50,"+","ENSG00000117713.20:5UTR0002W00149","ENSG00000117713.20","ARID1A","protein_coding","5UTR",2,24,149,9.83493756977833,7.54300141921866,2.87626430373837,2.62249940292858,0.00436437103770767,0.013093113113123,0.149604195134845,0.0389582090160848,FALSE
"chr1",26696214,26696264,50,"+","ENSG00000117713.20:5UTR0002W00150","ENSG00000117713.20","ARID1A","protein_coding","5UTR",2,24,150,15.7751579441195,8.22060872250559,2.6012313910784,3.16027584116519,0.000788099186514626,0.0031523967460585,0.0750623141281763,0.0183941870405196,FALSE
"chr1",26696234,26696284,50,"+","ENSG00000117713.20:5UTR0002W00151","ENSG00000117713.20","ARID1A","protein_coding","5UTR",2,24,151,11.2822858209876,7.73399967841546,2.81867759489334,2.74383976813357,0.00303625851468196,0.0121450340587278,0.144847078703917,0.0358799477190298,FALSE
"chr1",26696254,26696304,50,"+","ENSG00000117713.20:5UTR0002W00152","ENSG00000117713.20","ARID1A","protein_coding","5UTR",2,24,152,5.08689416056601,6.5924010143377,3.47820153965409,1.89534762122879,0.0290231815338534,0.0870695446015601,0.193415508945609,1,FALSE
"chr1",26696403,26696453,50,"+","ENSG00000117713.20:CDS0002W00159","ENSG00000117713.20","ARID1A","protein_coding","CDS",2,24,159,5.08689416056601,6.5924010143377,3.47820153965409,1.89534762122879,0.0290231815338534,0.0290231815338534,0.165146252138822,1,FALSE
"chr1",26696463,26696513,50,"+","ENSG00000117713.20:CDS0002W00162","ENSG00000117713.20","ARID1A","protein_coding","CDS",2,24,162,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.154195981284576,0.256360785020628,1,FALSE
"chr1",26696483,26696533,50,"+","ENSG00000117713.20:CDS0002W00163","ENSG00000117713.20","ARID1A","protein_coding","CDS",2,24,163,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.177737776061912,0.275841899494444,1,FALSE
"chr1",26696903,26696953,50,"+","ENSG00000117713.20:CDS0002W00184","ENSG00000117713.20","ARID1A","protein_coding","CDS",2,24,184,3.64367879961735,6.12021597643131,3.94589865097557,1.55103222808781,0.0604469804083434,0.0604469804083434,0.17506216006435,1,FALSE
"chr1",26697063,26697113,50,"+","ENSG00000117713.20:CDS0002W00192","ENSG00000117713.20","ARID1A","protein_coding","CDS",2,24,192,2.97727727995943,3.35028979385557,4.21690189484729,0.794490808038326,0.213454879023915,0.426909758047829,0.510671957194048,1,FALSE
"chr1",26697083,26697133,50,"+","ENSG00000117713.20:CDS0002W00193","ENSG00000117713.20","ARID1A","protein_coding","CDS",2,24,193,3.69323496890903,4.66762015465917,3.61136073334034,1.29248239079729,0.0980950701449273,0.196190140289855,0.294090877255978,1,FALSE
"chr1",26697163,26697213,50,"+","ENSG00000117713.20:CDS0002W00197","ENSG00000117713.20","ARID1A","protein_coding","CDS",2,24,197,2.97727727995943,3.35028979385557,4.21690189484729,0.794490808038326,0.213454879023915,0.426909758047829,0.510671957194048,1,FALSE
"chr1",26697183,26697233,50,"+","ENSG00000117713.20:CDS0002W00198","ENSG00000117713.20","ARID1A","protein_coding","CDS",2,24,198,3.65497878266681,3.66939407949532,3.92667797348545,0.934477974581207,0.175028696131913,0.350057392263827,0.436210583955473,1,FALSE
"chr1",26729742,26729792,50,"+","ENSG00000117713.20:CDS0004W01826","ENSG00000117713.20","ARID1A","protein_coding","CDS",4,24,1826,6.02389983961445,6.82478885664761,3.37008258304313,2.02511027207082,0.0214280211852296,0.0428560423704592,0.166202615419645,1,FALSE
"chr1",26729762,26729812,50,"+","ENSG00000117713.20:CDS0004W01827","ENSG00000117713.20","ARID1A","protein_coding","CDS",4,24,1827,6.36275059096814,6.9050217636152,3.29262807291107,2.09711562032281,0.0179916707777807,0.0359833415555613,0.165973322128392,1,FALSE
"chr1",26921802,26921848,46,"+","ENSG00000090273.14:5UTR0004W01080","ENSG00000090273.14","NUDC","protein_coding","5UTR",4,12,1080,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.0770979906422879,0.187714449865563,1,FALSE
"chr1",26941456,26941506,50,"+","ENSG00000090273.14:CDS0007W02064","ENSG00000090273.14","NUDC","protein_coding","CDS",7,12,2064,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.231293971926864,0.324030435881905,1,FALSE
